student_id,first_name,last_name,email,date_of_birth,phone,address,faculty,major,year_of_study,enrollment_date,status,campus
UJ2024623,Xavier,Patterson,xavier.patterson@student.uj.ac.za,2001-04-01,2727206047,"678 Street, APB Campus",FEBE,Chemical Engineering,4,2021-02-10,ACTIVE,APB
UJ2024624,Bonga,Patterson,bonga.patterson@student.uj.ac.za,2002-01-15,2748354103,"831 Street, APK Campus",FHSS,Political Science,3,2020-10-11,SUSPENDED,APK
UJ2024625,Rebecca,Ross,rebecca.ross@student.uj.ac.za,2002-10-06,2798733731,"649 Street, APB Campus",FLM,Forensic Science,4,2020-08-01,ACTIVE,APB
UJ2024626,Thando,Bennett,thando.bennett@student.uj.ac.za,2005-12-22,2725715589,"634 Street, DFC Campus",FHES,Dentistry,4,2023-11-09,GRADUATED,DFC
UJ2024627,Xolani,Hill,xolani.hill@student.uj.ac.za,2006-11-06,2792932840,"216 Street, APB Campus",FNS,Nursing,4,2023-12-18,ACTIVE,APB
UJ2024628,Hope,Mkhize,hope.mkhize@student.uj.ac.za,2003-09-18,2783706987,"621 Street, APK Campus",FEDU,Special Needs Education,2,2021-04-15,ACTIVE,APK
UJ2024629,Welcome,Kelly,welcome.kelly@student.uj.ac.za,2001-11-07,2752030986,"809 Street, DFC Campus",FHSS,Anthropology,4,2021-04-12,GRADUATED,DFC
UJ2024630,Nathan,Miller,nathan.miller@student.uj.ac.za,2005-01-18,2790493889,"778 Street, SWC Campus",FHSS,Anthropology,4,2023-08-28,ACTIVE,SWC
UJ2024631,Gugu,Parker,gugu.parker@student.uj.ac.za,1999-01-07,2781269891,"321 Street, APK Campus",FCBE,Finance,1,2023-11-20,ACTIVE,APK
UJ2024632,Isaiah,Perez,isaiah.perez@student.uj.ac.za,1999-09-14,2733205283,"731 Street, APK Campus",FADA,Graphic Design,2,2022-11-24,ACTIVE,APK
UJ2024633,Tshepo,Thompson,tshepo.thompson@student.uj.ac.za,2002-06-05,2775762774,"873 Street, APB Campus",FHSS,Anthropology,4,2021-10-17,SUSPENDED,APB
UJ2024634,Andile,Garcia,andile.garcia@student.uj.ac.za,2002-06-08,2778764224,"219 Street, DFC Campus",FEBE,Mechanical Engineering,2,2021-07-13,ACTIVE,DFC
UJ2024635,Liyana,Coleman,liyana.coleman@student.uj.ac.za,2002-06-26,2797604632,"596 Street, SWC Campus",FADA,Urban Planning,2,2021-01-26,ACTIVE,SWC
UJ2024636,Wandile,Harris,wandile.harris@student.uj.ac.za,2005-04-01,2728483607,"911 Street, SWC Campus",FEBE,Electrical Engineering,2,2023-03-20,ACTIVE,SWC
UJ2024637,Qinisela,Washington,qinisela.washington@student.uj.ac.za,2000-02-27,2771798178,"624 Street, DFC Campus",FADA,Graphic Design,3,2023-10-04,ACTIVE,DFC
UJ2024638,Leroy,Ndlovu,leroy.ndlovu@student.uj.ac.za,2006-11-25,2799772149,"912 Street, SWC Campus",FEDU,Early Childhood Development,3,2021-03-21,ACTIVE,SWC
UJ2024639,Celimpilo,Murphy,celimpilo.murphy@student.uj.ac.za,2006-09-08,2788668744,"145 Street, SWC Campus",FNS,Midwifery,2,2020-11-01,ACTIVE,SWC
UJ2024640,Catherine,Mitchell,catherine.mitchell@student.uj.ac.za,1999-09-06,2784166932,"326 Street, APB Campus",FEBE,Civil Engineering,2,2022-06-05,ACTIVE,APB
UJ2024641,Thando,Flores,thando.flores@student.uj.ac.za,2006-07-20,2761679917,"969 Street, DFC Campus",FEDU,Education,3,2021-12-07,ACTIVE,DFC
UJ2024642,Liyana,Ndlovu,liyana.ndlovu@student.uj.ac.za,2003-03-05,2790726397,"924 Street, APK Campus",FHSS,Anthropology,1,2023-04-11,ACTIVE,APK
UJ2024643,Qinisela,Peterson,qinisela.peterson@student.uj.ac.za,2002-05-24,2714909016,"408 Street, APB Campus",FEBE,Civil Engineering,4,2020-06-01,GRADUATED,APB
UJ2024644,Masego,Stewart,masego.stewart@student.uj.ac.za,2000-07-12,2769790248,"979 Street, APK Campus",FLM,Legal Studies,1,2022-06-17,ACTIVE,APK
UJ2024645,Benjamin,Rodriguez,benjamin.rodriguez@student.uj.ac.za,1999-07-27,2730742320,"296 Street, APK Campus",FADA,Urban Planning,1,2020-01-20,ACTIVE,APK
UJ2024646,Sibusiso,Brooks,sibusiso.brooks@student.uj.ac.za,2005-01-16,2718004985,"840 Street, APB Campus",FLM,Law,4,2021-01-10,ACTIVE,APB
UJ2024647,Leroy,Nelson,leroy.nelson@student.uj.ac.za,2004-12-01,2793723876,"246 Street, APB Campus",FEBE,Mechanical Engineering,2,2023-03-07,ACTIVE,APB
UJ2024648,Kabo,Flores,kabo.flores@student.uj.ac.za,2006-07-19,2781334415,"877 Street, APB Campus",FHES,Pharmacy,4,2020-03-02,ACTIVE,APB
UJ2024649,Wandile,Gonzales,wandile.gonzales@student.uj.ac.za,2003-10-09,2719588390,"507 Street, APK Campus",FLM,Forensic Science,4,2021-05-16,ACTIVE,APK
UJ2024650,Gugu,Cox,gugu.cox@student.uj.ac.za,1999-06-12,2758879718,"908 Street, DFC Campus",FHSS,Sociology,1,2022-02-07,ACTIVE,DFC
UJ2024651,Michael,Thomas,michael.thomas@student.uj.ac.za,2001-01-10,2762166268,"546 Street, APK Campus",FMS,Biochemistry,4,2023-05-04,ACTIVE,APK
UJ2024652,Thulisile,Hall,thulisile.hall@student.uj.ac.za,2002-05-12,2716901939,"405 Street, DFC Campus",FNS,Health Administration,4,2023-01-08,ACTIVE,DFC
UJ2024653,Yvonne,Williams,yvonne.williams@student.uj.ac.za,2005-12-16,2718356729,"478 Street, APK Campus",FEDU,Special Needs Education,2,2021-04-26,ACTIVE,APK
UJ2024654,Sindisiwe,Gonzalez,sindisiwe.gonzalez@student.uj.ac.za,1999-04-23,2719969735,"274 Street, DFC Campus",FHES,Pharmacy,3,2020-12-23,ACTIVE,DFC
UJ2024655,Sipho,Davis,sipho.davis@student.uj.ac.za,2000-11-17,2787857537,"643 Street, APB Campus",FMS,Genetics,3,2020-12-24,ACTIVE,APB
UJ2024656,Xola,Campbell,xola.campbell@student.uj.ac.za,2002-10-04,2754188977,"216 Street, APK Campus",FNS,Nursing,2,2022-07-25,ACTIVE,APK
UJ2024657,Kelly,Powell,kelly.powell@student.uj.ac.za,2002-01-08,2794839373,"271 Street, DFC Campus",FHES,Dentistry,2,2021-10-12,ACTIVE,DFC
UJ2024658,Bonga,Smith,bonga.smith@student.uj.ac.za,2005-07-28,2791061861,"84 Street, APK Campus",FCBE,Accounting,4,2022-08-24,ACTIVE,APK
UJ2024659,Lucky,Rogers,lucky.rogers@student.uj.ac.za,2002-06-19,2779575615,"841 Street, SWC Campus",FHSS,Sociology,1,2022-07-27,ACTIVE,SWC
UJ2024660,Victor,Cox,victor.cox@student.uj.ac.za,1999-06-08,2726486391,"349 Street, DFC Campus",FLM,Criminology,3,2020-09-10,SUSPENDED,DFC
UJ2024661,Amahle,Gonzalez,amahle.gonzalez@student.uj.ac.za,2005-08-13,2763457663,"542 Street, APB Campus",FMS,Biochemistry,2,2020-07-07,ACTIVE,APB
UJ2024662,Mandla,Turner,mandla.turner@student.uj.ac.za,1999-02-17,2773314029,"867 Street, APK Campus",FHES,Nursing,3,2023-09-06,ACTIVE,APK
UJ2024663,Mbali,Taylor,mbali.taylor@student.uj.ac.za,1999-07-10,2720872297,"278 Street, SWC Campus",FLM,Legal Studies,1,2021-10-13,ACTIVE,SWC
UJ2024664,Lucky,Van der Merwe,lucky.van der merwe@student.uj.ac.za,2003-08-06,2773320762,"910 Street, APB Campus",FMS,Microbiology,2,2021-10-18,ACTIVE,APB
UJ2024665,Yolanda,Botha,yolanda.botha@student.uj.ac.za,2003-04-17,2734768254,"774 Street, APK Campus",FEDU,Curriculum Studies,2,2023-02-11,ACTIVE,APK
UJ2024666,Pulane,Cook,pulane.cook@student.uj.ac.za,2004-01-16,2742086420,"522 Street, APK Campus",FCBE,Economics,2,2022-01-06,ACTIVE,APK
UJ2024667,Elijah,Anderson,elijah.anderson@student.uj.ac.za,2006-05-15,2759413683,"251 Street, APK Campus",FMS,Medical Science,4,2021-02-08,GRADUATED,APK
UJ2024668,Dumisani,Watson,dumisani.watson@student.uj.ac.za,1999-03-16,2711378706,"701 Street, APB Campus",FADA,Interior Design,3,2021-12-07,ACTIVE,APB
UJ2024669,Xola,Mitchell,xola.mitchell@student.uj.ac.za,2000-09-02,2787132041,"239 Street, APB Campus",FNS,Health Administration,4,2021-08-15,ACTIVE,APB
UJ2024670,Thabang,Petersen,thabang.petersen@student.uj.ac.za,2001-07-09,2782175605,"756 Street, DFC Campus",FLM,Legal Studies,4,2023-12-05,ACTIVE,DFC
UJ2024671,James,Coleman,james.coleman@student.uj.ac.za,2004-02-15,2743540108,"2 Street, DFC Campus",FLM,Law,2,2021-02-14,ACTIVE,DFC
UJ2024672,Queency,Garcia,queency.garcia@student.uj.ac.za,1999-09-15,2784324299,"294 Street, DFC Campus",FCBE,Economics,3,2022-09-26,ACTIVE,DFC
UJ2024673,Isaiah,Reed,isaiah.reed@student.uj.ac.za,2004-11-13,2795700739,"570 Street, SWC Campus",FLM,Forensic Science,3,2020-11-25,ACTIVE,SWC
UJ2024674,Mpho,Perez,mpho.perez@student.uj.ac.za,2001-09-06,2728169884,"835 Street, SWC Campus",FHES,Dentistry,4,2022-09-11,GRADUATED,SWC
UJ2024675,Khanyisile,Roberts,khanyisile.roberts@student.uj.ac.za,1999-11-09,2796071065,"648 Street, SWC Campus",FADA,Architecture,3,2020-03-03,ACTIVE,SWC
UJ2024676,Thando,Foster,thando.foster@student.uj.ac.za,2005-09-06,2746942070,"302 Street, APK Campus",FADA,Urban Planning,4,2021-08-11,GRADUATED,APK
UJ2024677,Unathi,Mitchell,unathi.mitchell@student.uj.ac.za,2003-03-20,2787036035,"660 Street, APB Campus",FADA,Architecture,1,2022-12-06,ACTIVE,APB
UJ2024678,Zachariah,Anderson,zachariah.anderson@student.uj.ac.za,2005-06-17,2748650750,"211 Street, DFC Campus",FMS,Genetics,3,2021-11-08,ACTIVE,DFC
UJ2024679,Peter,Collins,peter.collins@student.uj.ac.za,2002-11-25,2761572489,"629 Street, DFC Campus",FEDU,Education,2,2020-11-16,ACTIVE,DFC
UJ2024680,Victor,Smith,victor.smith@student.uj.ac.za,2001-12-26,2788236330,"685 Street, DFC Campus",FLM,Criminology,3,2022-12-05,ACTIVE,DFC
UJ2024681,Zanele,Green,zanele.green@student.uj.ac.za,2002-02-28,2763532680,"793 Street, APK Campus",FHSS,Political Science,2,2023-09-21,ACTIVE,APK
UJ2024682,Bhekumuzi,Ndlovu,bhekumuzi.ndlovu@student.uj.ac.za,2003-02-12,2744095038,"636 Street, APK Campus",FHSS,Sociology,4,2020-11-05,ACTIVE,APK
UJ2024683,Unathi,Petersen,unathi.petersen@student.uj.ac.za,2003-08-04,2786085503,"674 Street, DFC Campus",FCBE,Marketing,2,2021-05-12,ACTIVE,DFC
UJ2024684,Isaiah,Evans,isaiah.evans@student.uj.ac.za,2001-09-13,2754983871,"754 Street, SWC Campus",FNS,Public Health,3,2022-03-27,ACTIVE,SWC
UJ2024685,Wandile,Bryant,wandile.bryant@student.uj.ac.za,2006-08-28,2786885614,"458 Street, SWC Campus",FNS,Nursing,2,2021-04-28,ACTIVE,SWC
UJ2024686,Benjamin,Martinez,benjamin.martinez@student.uj.ac.za,2006-01-19,2739954435,"728 Street, SWC Campus",FLM,Law,3,2023-12-12,SUSPENDED,SWC
UJ2024687,Mandla,Van der Merwe,mandla.van der merwe@student.uj.ac.za,2000-10-24,2770273613,"308 Street, DFC Campus",FEDU,Curriculum Studies,3,2020-01-06,ACTIVE,DFC
UJ2024688,Queen,Jenkins,queen.jenkins@student.uj.ac.za,2000-08-10,2787787564,"81 Street, APK Campus",FLM,Criminology,1,2023-08-21,SUSPENDED,APK
UJ2024689,Innocent,Morgan,innocent.morgan@student.uj.ac.za,2006-05-11,2772155080,"343 Street, APK Campus",FMS,Microbiology,2,2020-06-19,ACTIVE,APK
UJ2024690,Thomas,Nelson,thomas.nelson@student.uj.ac.za,2004-01-09,2765078951,"601 Street, APB Campus",FNS,Midwifery,3,2022-09-23,ACTIVE,APB
UJ2024691,Gabisile,Wood,gabisile.wood@student.uj.ac.za,1999-02-19,2716828637,"619 Street, DFC Campus",FMS,Genetics,2,2023-08-07,ACTIVE,DFC
UJ2024692,Nandi,Moore,nandi.moore@student.uj.ac.za,2001-09-03,2724102143,"632 Street, DFC Campus",FEBE,Civil Engineering,4,2023-08-08,GRADUATED,DFC
UJ2024693,Lerato,Ndlovu,lerato.ndlovu@student.uj.ac.za,2003-08-21,2759257231,"801 Street, SWC Campus",FADA,Graphic Design,4,2020-08-28,ACTIVE,SWC
UJ2024694,Queency,Bailey,queency.bailey@student.uj.ac.za,2002-11-27,2768180605,"94 Street, SWC Campus",FEDU,Education,1,2021-07-21,ACTIVE,SWC
UJ2024695,Isabella,Powell,isabella.powell@student.uj.ac.za,2003-06-21,2723737633,"175 Street, SWC Campus",FHES,Pharmacy,1,2020-07-19,ACTIVE,SWC
UJ2024696,Abigail,Nelson,abigail.nelson@student.uj.ac.za,2001-09-15,2775732370,"246 Street, DFC Campus",FADA,Graphic Design,2,2020-11-17,SUSPENDED,DFC
UJ2024697,Yvonne,Rivera,yvonne.rivera@student.uj.ac.za,2002-05-15,2751130094,"341 Street, SWC Campus",FADA,Architecture,1,2020-08-02,ACTIVE,SWC
UJ2024698,Nathan,Williams,nathan.williams@student.uj.ac.za,2006-02-15,2718198503,"362 Street, APK Campus",FCBE,Marketing,2,2020-08-20,ACTIVE,APK
UJ2024699,Lerato,Anderson,lerato.anderson@student.uj.ac.za,2000-08-11,2786001416,"686 Street, APK Campus",FEBE,Mechanical Engineering,3,2022-01-24,ACTIVE,APK
UJ2024700,Enoch,Howard,enoch.howard@student.uj.ac.za,2006-07-23,2757215809,"426 Street, APB Campus",FMS,Biochemistry,3,2021-06-06,ACTIVE,APB
UJ2024701,Thulisile,Walker,thulisile.walker@student.uj.ac.za,2006-11-12,2740120817,"122 Street, APB Campus",FNS,Midwifery,1,2022-02-24,ACTIVE,APB
UJ2024702,Olivia,Gonzales,olivia.gonzales@student.uj.ac.za,1999-01-15,2771110002,"889 Street, APB Campus",FCBE,Accounting,3,2020-03-27,ACTIVE,APB
UJ2024703,Nandi,Gray,nandi.gray@student.uj.ac.za,2004-07-27,2723483346,"804 Street, SWC Campus",FHSS,Social Work,4,2020-01-01,ACTIVE,SWC
UJ2024704,Vusumuzi,Jones,vusumuzi.jones@student.uj.ac.za,1999-03-23,2721484480,"462 Street, DFC Campus",FEDU,Curriculum Studies,3,2022-04-24,ACTIVE,DFC
UJ2024705,Liyana,Roberts,liyana.roberts@student.uj.ac.za,2002-01-22,2771261011,"990 Street, APB Campus",FHSS,Sociology,3,2020-09-28,ACTIVE,APB
UJ2024706,Bhekumuzi,James,bhekumuzi.james@student.uj.ac.za,2006-12-21,2722003825,"770 Street, DFC Campus",FMS,Medical Science,4,2023-07-21,ACTIVE,DFC
UJ2024707,Enoch,Smith,enoch.smith@student.uj.ac.za,2003-08-15,2756435227,"809 Street, APK Campus",FEDU,Early Childhood Development,2,2021-01-17,ACTIVE,APK
UJ2024708,Abigail,Bailey,abigail.bailey@student.uj.ac.za,2000-03-17,2715371904,"56 Street, SWC Campus",FHSS,Sociology,1,2022-05-23,ACTIVE,SWC
UJ2024709,Rebecca,Van der Merwe,rebecca.van der merwe@student.uj.ac.za,2004-08-23,2731582141,"953 Street, DFC Campus",FADA,Urban Planning,2,2021-07-06,ACTIVE,DFC
UJ2024710,Buhle,Williams,buhle.williams@student.uj.ac.za,2005-07-06,2726185249,"948 Street, APK Campus",FMS,Medical Science,3,2023-04-22,ACTIVE,APK
UJ2024711,Unathi,Hill,unathi.hill@student.uj.ac.za,2000-04-08,2755924252,"586 Street, APB Campus",FNS,Midwifery,3,2020-06-03,ACTIVE,APB
UJ2024712,Peter,Wilson,peter.wilson@student.uj.ac.za,2006-07-06,2776777833,"947 Street, SWC Campus",FADA,Interior Design,4,2022-08-14,GRADUATED,SWC
UJ2024713,Nandi,Allen,nandi.allen@student.uj.ac.za,2004-11-24,2771101197,"904 Street, DFC Campus",FCBE,Economics,3,2023-10-24,ACTIVE,DFC
UJ2024714,Masego,Bryant,masego.bryant@student.uj.ac.za,2006-08-16,2790596236,"367 Street, SWC Campus",FHSS,Anthropology,2,2020-01-06,ACTIVE,SWC
UJ2024715,Johan,Murphy,johan.murphy@student.uj.ac.za,2006-11-10,2782394204,"713 Street, APK Campus",FHSS,Political Science,1,2023-03-07,SUSPENDED,APK
UJ2024716,Xolani,Lewis,xolani.lewis@student.uj.ac.za,2003-03-13,2748614390,"737 Street, APK Campus",FEDU,Curriculum Studies,2,2022-06-27,ACTIVE,APK
UJ2024717,Victor,Rogers,victor.rogers@student.uj.ac.za,2004-03-10,2728512445,"798 Street, SWC Campus",FADA,Urban Planning,2,2022-09-18,ACTIVE,SWC
UJ2024718,Peter,Miller,peter.miller@student.uj.ac.za,2001-08-20,2772175893,"518 Street, APK Campus",FEBE,Mechanical Engineering,1,2022-05-20,SUSPENDED,APK
UJ2024719,Enoch,Cooper,enoch.cooper@student.uj.ac.za,2005-11-04,2740611128,"284 Street, SWC Campus",FMS,Medical Science,4,2022-06-05,ACTIVE,SWC
UJ2024720,Olivia,Ward,olivia.ward@student.uj.ac.za,2003-01-22,2712486124,"539 Street, APB Campus",FEDU,Early Childhood Development,3,2023-02-02,ACTIVE,APB
UJ2024721,Rorisang,Murphy,rorisang.murphy@student.uj.ac.za,2005-12-15,2716435307,"31 Street, DFC Campus",FCBE,Economics,4,2023-03-18,GRADUATED,DFC
UJ2024722,Yvonne,Ramirez,yvonne.ramirez@student.uj.ac.za,2006-12-11,2749824183,"430 Street, APK Campus",FADA,Interior Design,1,2023-05-22,ACTIVE,APK
UJ2024723,Sipho,James,sipho.james@student.uj.ac.za,2000-09-06,2712968531,"842 Street, DFC Campus",FNS,Nursing,4,2023-03-12,ACTIVE,DFC
UJ2024724,Hlengiwe,Mkhize,hlengiwe.mkhize@student.uj.ac.za,2000-10-17,2767141300,"61 Street, APB Campus",FHES,Medical Science,4,2022-08-04,GRADUATED,APB
UJ2024725,Victor,Rivera,victor.rivera@student.uj.ac.za,2000-05-13,2717394347,"594 Street, APB Campus",FNS,Midwifery,3,2021-09-24,ACTIVE,APB
UJ2024726,Yvonne,Henderson,yvonne.henderson@student.uj.ac.za,2004-10-01,2782640845,"411 Street, APK Campus",FEDU,Early Childhood Development,3,2021-07-14,ACTIVE,APK
UJ2024727,Innocent,Rodriguez,innocent.rodriguez@student.uj.ac.za,2006-11-02,2764002055,"379 Street, APB Campus",FCBE,Finance,1,2023-05-01,ACTIVE,APB
UJ2024728,David,Adams,david.adams@student.uj.ac.za,1999-06-10,2787748445,"520 Street, SWC Campus",FLM,Law,3,2021-09-07,ACTIVE,SWC
UJ2024729,Gabisile,Petersen,gabisile.petersen@student.uj.ac.za,1999-08-09,2788237379,"728 Street, APK Campus",FNS,Health Administration,1,2022-11-26,ACTIVE,APK
UJ2024730,Kabo,Hughes,kabo.hughes@student.uj.ac.za,2006-05-07,2763637776,"985 Street, DFC Campus",FNS,Midwifery,1,2020-06-17,SUSPENDED,DFC
UJ2024731,Tumelo,Young,tumelo.young@student.uj.ac.za,2003-02-15,2738448861,"858 Street, SWC Campus",FADA,Graphic Design,4,2022-01-07,ACTIVE,SWC
UJ2024732,Dineo,Carter,dineo.carter@student.uj.ac.za,2003-09-06,2766622083,"683 Street, APK Campus",FEBE,Civil Engineering,4,2020-05-19,ACTIVE,APK
UJ2024733,Xola,Brown,xola.brown@student.uj.ac.za,2000-08-19,2761241603,"883 Street, DFC Campus",FEDU,Special Needs Education,3,2021-02-14,ACTIVE,DFC
UJ2024734,Nathan,Wright,nathan.wright@student.uj.ac.za,1999-05-21,2724985400,"3 Street, SWC Campus",FMS,Biochemistry,3,2021-10-14,ACTIVE,SWC
UJ2024735,Buhle,Edwards,buhle.edwards@student.uj.ac.za,2006-03-05,2719190025,"4 Street, DFC Campus",FEBE,Chemical Engineering,1,2022-11-09,ACTIVE,DFC
UJ2024736,Thomas,Patterson,thomas.patterson@student.uj.ac.za,2002-09-05,2723968857,"33 Street, APK Campus",FHES,Pharmacy,3,2023-08-18,ACTIVE,APK
UJ2024737,Hlompho,Collins,hlompho.collins@student.uj.ac.za,2006-10-09,2717154106,"973 Street, APB Campus",FCBE,Business Administration,4,2021-10-25,ACTIVE,APB
UJ2024738,Welcome,King,welcome.king@student.uj.ac.za,2005-01-15,2789630947,"636 Street, APB Campus",FHSS,Social Work,4,2023-09-25,ACTIVE,APB
UJ2024739,Khanyisile,Wright,khanyisile.wright@student.uj.ac.za,2001-11-23,2788167878,"166 Street, DFC Campus",FCBE,Marketing,2,2021-10-01,ACTIVE,DFC
UJ2024740,Nathan,Edwards,nathan.edwards@student.uj.ac.za,2004-10-18,2766601141,"220 Street, APB Campus",FEDU,Early Childhood Development,3,2022-10-18,SUSPENDED,APB
UJ2024741,Buhle,Watson,buhle.watson@student.uj.ac.za,2006-10-14,2757272127,"837 Street, SWC Campus",FCBE,Economics,3,2021-02-26,ACTIVE,SWC
UJ2024742,Qhawe,Smith,qhawe.smith@student.uj.ac.za,2003-03-15,2775006790,"923 Street, APK Campus",FADA,Graphic Design,1,2020-06-23,ACTIVE,APK
UJ2024743,Innocent,Patterson,innocent.patterson@student.uj.ac.za,2001-10-10,2730043937,"580 Street, SWC Campus",FNS,Public Health,4,2023-07-10,GRADUATED,SWC
UJ2024744,Robert,White,robert.white@student.uj.ac.za,2006-07-06,2770730770,"317 Street, APK Campus",FHES,Medical Science,3,2023-02-11,ACTIVE,APK
UJ2024745,Mbali,Rogers,mbali.rogers@student.uj.ac.za,2000-10-03,2716174769,"968 Street, DFC Campus",FADA,Interior Design,4,2020-06-05,ACTIVE,DFC
UJ2024746,Isaiah,Nelson,isaiah.nelson@student.uj.ac.za,1999-09-28,2760089393,"110 Street, SWC Campus",FEDU,Education,4,2022-06-15,ACTIVE,SWC
UJ2024747,Mpho,Kelly,mpho.kelly@student.uj.ac.za,2006-05-14,2713707441,"221 Street, APB Campus",FHSS,Social Work,1,2021-07-28,ACTIVE,APB
UJ2024748,Isabella,Adams,isabella.adams@student.uj.ac.za,2002-10-13,2738116793,"959 Street, APB Campus",FHES,Pharmacy,2,2023-02-03,ACTIVE,APB
UJ2024749,Olivia,Martinez,olivia.martinez@student.uj.ac.za,2003-04-03,2794497052,"359 Street, SWC Campus",FADA,Architecture,3,2022-08-01,ACTIVE,SWC
UJ2024750,Zanele,Brown,zanele.brown@student.uj.ac.za,2003-09-17,2755549881,"35 Street, APB Campus",FHES,Nursing,2,2021-07-22,ACTIVE,APB
UJ2024751,Michael,Phillips,michael.phillips@student.uj.ac.za,1999-01-01,2792541936,"295 Street, APK Campus",FEBE,Electrical Engineering,2,2021-02-06,ACTIVE,APK
UJ2024752,Xavier,Roberts,xavier.roberts@student.uj.ac.za,2002-11-09,2779733016,"252 Street, SWC Campus",FEDU,Early Childhood Development,1,2021-07-19,ACTIVE,SWC
UJ2024753,Tumelo,Brown,tumelo.brown@student.uj.ac.za,2004-08-03,2790530690,"401 Street, DFC Campus",FCBE,Accounting,1,2022-09-13,ACTIVE,DFC
UJ2024754,Mandla,Harris,mandla.harris@student.uj.ac.za,2003-08-11,2773778044,"454 Street, APB Campus",FADA,Architecture,2,2023-04-10,ACTIVE,APB
UJ2024755,Victor,Cooper,victor.cooper@student.uj.ac.za,2000-06-05,2714486481,"431 Street, APK Campus",FHES,Physiotherapy,2,2022-06-20,ACTIVE,APK
UJ2024756,Samkelisiwe,Robinson,samkelisiwe.robinson@student.uj.ac.za,2002-09-10,2722772660,"445 Street, APK Campus",FHES,Physiotherapy,2,2020-09-25,ACTIVE,APK
UJ2024757,Faith,Wright,faith.wright@student.uj.ac.za,2005-05-10,2749452132,"488 Street, SWC Campus",FEBE,Chemical Engineering,4,2023-11-26,ACTIVE,SWC
UJ2024758,Refilwe,Cox,refilwe.cox@student.uj.ac.za,2006-07-20,2726462400,"109 Street, SWC Campus",FMS,Genetics,3,2021-07-15,ACTIVE,SWC
UJ2024759,Refilwe,Bennett,refilwe.bennett@student.uj.ac.za,1999-04-07,2719235069,"808 Street, APB Campus",FCBE,Accounting,1,2020-10-18,ACTIVE,APB
UJ2024760,Christopher,Jones,christopher.jones@student.uj.ac.za,2005-02-23,2757772189,"979 Street, DFC Campus",FLM,Law,4,2023-10-17,ACTIVE,DFC
UJ2024761,Queency,Bennett,queency.bennett@student.uj.ac.za,1999-01-10,2789916012,"943 Street, SWC Campus",FEDU,Early Childhood Development,2,2020-02-08,ACTIVE,SWC
UJ2024762,Nathan,Hughes,nathan.hughes@student.uj.ac.za,2001-08-16,2797402922,"262 Street, DFC Campus",FCBE,Accounting,4,2020-01-21,SUSPENDED,DFC
UJ2024763,Elijah,Simmons,elijah.simmons@student.uj.ac.za,2002-01-02,2742294749,"309 Street, DFC Campus",FHSS,Political Science,4,2020-10-01,GRADUATED,DFC
UJ2024764,Zanele,Turner,zanele.turner@student.uj.ac.za,2001-11-15,2724126159,"189 Street, DFC Campus",FLM,Legal Studies,1,2023-02-03,ACTIVE,DFC
UJ2024765,Sarah,Foster,sarah.foster@student.uj.ac.za,2003-09-14,2736882025,"283 Street, DFC Campus",FHSS,Anthropology,3,2023-07-04,ACTIVE,DFC
UJ2024766,Pulane,Perez,pulane.perez@student.uj.ac.za,2003-01-20,2712510626,"133 Street, APK Campus",FEDU,Curriculum Studies,2,2023-02-20,SUSPENDED,APK
UJ2024767,Nompumelelo,Nelson,nompumelelo.nelson@student.uj.ac.za,2001-04-21,2794539319,"11 Street, APB Campus",FNS,Health Administration,2,2023-11-20,ACTIVE,APB
UJ2024768,Odwa,Wilson,odwa.wilson@student.uj.ac.za,2005-12-02,2739639432,"311 Street, APB Campus",FHSS,Social Work,3,2023-02-23,ACTIVE,APB
UJ2024769,Khanyisile,Hughes,khanyisile.hughes@student.uj.ac.za,2000-03-19,2786283485,"398 Street, SWC Campus",FMS,Medical Science,2,2022-02-17,ACTIVE,SWC
UJ2024770,Michael,Davis,michael.davis@student.uj.ac.za,2002-02-11,2741713297,"628 Street, SWC Campus",FEDU,Curriculum Studies,2,2020-07-15,ACTIVE,SWC
UJ2024771,Qhawe,Taylor,qhawe.taylor@student.uj.ac.za,2003-12-08,2782117955,"188 Street, DFC Campus",FADA,Architecture,3,2021-11-06,ACTIVE,DFC
UJ2024772,Innocent,Baker,innocent.baker@student.uj.ac.za,2004-09-09,2797068696,"204 Street, SWC Campus",FHES,Medical Science,2,2021-09-21,SUSPENDED,SWC
UJ2024773,Phindile,Patterson,phindile.patterson@student.uj.ac.za,2005-04-04,2764226946,"81 Street, SWC Campus",FNS,Health Administration,3,2023-05-23,ACTIVE,SWC
UJ2024774,Xolani,Petersen,xolani.petersen@student.uj.ac.za,2006-01-10,2726422035,"616 Street, DFC Campus",FLM,Legal Studies,4,2023-09-14,GRADUATED,DFC
UJ2024775,Xola,Kelly,xola.kelly@student.uj.ac.za,2002-04-12,2787271349,"362 Street, DFC Campus",FADA,Urban Planning,3,2020-11-04,ACTIVE,DFC
UJ2024776,Faith,Torres,faith.torres@student.uj.ac.za,2002-12-27,2756878124,"865 Street, APB Campus",FEDU,Education,3,2021-01-21,ACTIVE,APB
UJ2024777,Nandi,Harris,nandi.harris@student.uj.ac.za,2003-12-16,2740654013,"974 Street, APB Campus",FEBE,Mechanical Engineering,4,2021-08-28,ACTIVE,APB
